# Magnus solar model BP2000
#
# Reference:  J. N. Bahcall, M. H. Pinsonneault and S. Basu, "Solar models: current epoch and time dependences, neutrinos, and helioseismological properties", ApJ 555, 990 (2001), doi:10.1086/321493, astro-ph/0010346
# Source:     https://www.sns.ias.edu/~jnb/SNdata/Export/BP2000/bp2000stdmodel.dat
# Original:   bp2000stdmodel.dat
# Retrieved:  2026-09-23
# SHA-256:    b84751e0f7008e6252df2e989b02827b2081d7652050296e0bb5c633a2ec9c14 (of bp2000stdmodel.dat)
# Terms:      "The files accessible here are available for general use. I would appreciate a note at your convenience telling me how you are using them." (J. N. Bahcall, https://www.sns.ias.edu/~jnb/SNdata/sndata.html)
# Modified:   columns extracted only -- radius [R_sun], rho_g_per_cm3, hydrogen mass fraction X --
#             each value copied from the original as written; nothing recomputed or rounded.
#             Built by tools/build_solar_model_tables.py.
# density_column: rho_g_per_cm3
#
# The original header follows, as the authors wrote it:
#
#   Standard Solar Model (BP2000)
#
#   astro-ph/0010346
#
#   Columns in the Standard Model table (below) represent:
#
#   1)  Mass fraction in units of the solar mass
#   2)  Radius of the zone in units of one solar radius
#   3)  Temperature in units of deg (K)
#   4)  Density in units of g/cm^3
#   5)  Pressure in units of dyn/cm^2
#   6)  Luminosity fraction in units of the solar luminosity
#   7)  X(^1H): the hydrogen mass fraction
#   8)  X(^4He): the helium 4 mass fraction
#   9)  X(^3He): the helium 3 mass fraction
#   10) X(^12C): the carbon 12 mass fraction
#   11) X(^14N): the nitrogen 14 mass fraction
#   12) X(^16O): the oxygen 16 mass fraction
#
#   The Table begins here.
#
#
#    M/Msun    R/Rsun      T         Rho        P        L/Lsun     X,       Y        He3       C12       N14       O16
#
# r_over_r_sun  rho_g_per_cm3  x_hydrogen
0.56223  7.278E-01  0.71664
0.56414  7.144E-01  0.71669
0.56605  7.014E-01  0.71673
0.56797  6.885E-01  0.71677
0.56988  6.759E-01  0.71681
0.57180  6.636E-01  0.71685
0.57372  6.515E-01  0.71689
0.57564  6.396E-01  0.71693
0.57757  6.279E-01  0.71697
0.57949  6.165E-01  0.71700
0.58142  6.052E-01  0.71704
0.58335  5.942E-01  0.71708
0.58528  5.834E-01  0.71711
0.58722  5.728E-01  0.71714
0.58915  5.624E-01  0.71718
0.59109  5.522E-01  0.71721
0.59303  5.422E-01  0.71724
0.59497  5.324E-01  0.71727
0.59692  5.227E-01  0.71730
0.59886  5.133E-01  0.71733
0.60081  5.040E-01  0.71735
0.60276  4.949E-01  0.71738
0.60471  4.860E-01  0.71740
0.60666  4.773E-01  0.71743
0.60861  4.687E-01  0.71745
0.61057  4.603E-01  0.71747
0.61252  4.520E-01  0.71750
0.61448  4.439E-01  0.71752
0.61644  4.360E-01  0.71754
0.61840  4.282E-01  0.71757
0.62036  4.205E-01  0.71760
0.62232  4.130E-01  0.71762
0.62428  4.057E-01  0.71765
0.62625  3.985E-01  0.71769
0.62821  3.914E-01  0.71772
0.63018  3.844E-01  0.71777
0.63214  3.776E-01  0.71781
0.63411  3.710E-01  0.71787
0.63608  3.644E-01  0.71793
0.63805  3.580E-01  0.71800
0.64001  3.517E-01  0.71808
0.64198  3.455E-01  0.71818
0.64395  3.395E-01  0.71828
0.64592  3.335E-01  0.71840
0.64789  3.277E-01  0.71854
0.64986  3.220E-01  0.71870
0.65183  3.164E-01  0.71887
0.65380  3.109E-01  0.71907
0.65577  3.055E-01  0.71929
0.65774  3.002E-01  0.71954
0.65971  2.951E-01  0.71982
0.66168  2.900E-01  0.72013
0.66364  2.850E-01  0.72047
0.66561  2.802E-01  0.72084
0.66757  2.754E-01  0.72125
0.66954  2.707E-01  0.72169
0.67150  2.661E-01  0.72216
0.67346  2.616E-01  0.72266
0.67542  2.572E-01  0.72319
0.67738  2.529E-01  0.72374
0.67934  2.487E-01  0.72431
0.68129  2.445E-01  0.72491
0.68325  2.405E-01  0.72554
0.68520  2.365E-01  0.72619
0.68715  2.326E-01  0.72687
0.68909  2.288E-01  0.72757
0.69104  2.250E-01  0.72830
0.69298  2.214E-01  0.72906
0.69464  2.183E-01  0.72973
0.69512  2.174E-01  0.72994
0.69561  2.166E-01  0.73014
0.69609  2.157E-01  0.73034
0.69657  2.148E-01  0.73055
0.69705  2.140E-01  0.73075
0.69754  2.131E-01  0.73096
0.69802  2.122E-01  0.73117
0.69850  2.114E-01  0.73139
0.69898  2.106E-01  0.73160
0.69946  2.097E-01  0.73182
0.69994  2.089E-01  0.73204
0.70042  2.081E-01  0.73226
0.70091  2.072E-01  0.73248
0.70139  2.064E-01  0.73270
0.70187  2.056E-01  0.73293
0.70235  2.048E-01  0.73316
0.70283  2.040E-01  0.73339
0.70330  2.032E-01  0.73362
0.70378  2.024E-01  0.73385
0.70426  2.016E-01  0.73409
0.70474  2.008E-01  0.73433
0.70522  2.000E-01  0.73457
0.70570  1.993E-01  0.73481
0.70617  1.985E-01  0.73506
0.70665  1.977E-01  0.73530
0.70713  1.970E-01  0.73555
0.70760  1.962E-01  0.73580
0.70808  1.955E-01  0.73606
0.70856  1.947E-01  0.73631
0.70903  1.940E-01  0.73657
0.70951  1.933E-01  0.73683
0.70998  1.925E-01  0.73709
0.71046  1.918E-01  0.73735
0.71093  1.911E-01  0.73762
0.71141  1.904E-01  0.73789
0.71188  1.897E-01  0.73816
0.71235  1.890E-01  0.73843
0.71282  1.883E-01  0.73870
0.71330  1.876E-01  0.73898
0.71377  1.869E-01  0.73925
0.71424  1.862E-01  0.73925
0.71471  1.856E-01  0.73925
0.71518  1.849E-01  0.73925
0.71565  1.843E-01  0.73925
0.71612  1.837E-01  0.73925
0.71659  1.830E-01  0.73925
0.71706  1.824E-01  0.73925
0.71753  1.818E-01  0.73925
0.71800  1.811E-01  0.73925
0.71847  1.805E-01  0.73925
0.71893  1.799E-01  0.73925
0.71940  1.793E-01  0.73925
0.71987  1.786E-01  0.73925
0.72033  1.780E-01  0.73925
0.72080  1.774E-01  0.73925
0.72126  1.768E-01  0.73925
0.72172  1.762E-01  0.73925
0.72219  1.756E-01  0.73925
0.72265  1.750E-01  0.73925
0.72311  1.744E-01  0.73925
0.72357  1.738E-01  0.73925
0.72404  1.732E-01  0.73925
0.72450  1.726E-01  0.73925
0.72496  1.720E-01  0.73925
0.72542  1.714E-01  0.73925
0.72588  1.708E-01  0.73925
0.72634  1.702E-01  0.73925
0.72679  1.696E-01  0.73925
0.72725  1.690E-01  0.73925
0.72771  1.684E-01  0.73925
0.72816  1.679E-01  0.73925
0.72862  1.673E-01  0.73925
0.72908  1.667E-01  0.73925
0.72953  1.661E-01  0.73925
0.72999  1.655E-01  0.73925
0.73044  1.650E-01  0.73925
0.73089  1.644E-01  0.73925
0.73270  1.621E-01  0.73925
0.73450  1.599E-01  0.73925
0.73629  1.577E-01  0.73925
0.73808  1.556E-01  0.73925
0.73985  1.534E-01  0.73925
0.74162  1.513E-01  0.73925
0.74338  1.492E-01  0.73925
0.74513  1.472E-01  0.73925
0.74687  1.451E-01  0.73925
0.74860  1.432E-01  0.73925
0.75033  1.412E-01  0.73925
0.75204  1.392E-01  0.73925
0.75375  1.373E-01  0.73925
0.75545  1.354E-01  0.73925
0.75714  1.336E-01  0.73925
0.75882  1.317E-01  0.73925
0.76050  1.299E-01  0.73925
0.76216  1.281E-01  0.73925
0.76382  1.264E-01  0.73925
0.76547  1.246E-01  0.73925
0.76711  1.229E-01  0.73925
0.76874  1.212E-01  0.73925
0.77036  1.196E-01  0.73925
0.77198  1.179E-01  0.73925
0.77358  1.163E-01  0.73925
0.77518  1.147E-01  0.73925
0.77677  1.131E-01  0.73925
0.77835  1.116E-01  0.73925
0.77992  1.100E-01  0.73925
0.78148  1.085E-01  0.73925
0.78304  1.070E-01  0.73925
0.78458  1.056E-01  0.73925
0.78612  1.041E-01  0.73925
0.78765  1.027E-01  0.73925
0.78917  1.013E-01  0.73925
0.79068  9.988E-02  0.73925
0.79219  9.851E-02  0.73925
0.79368  9.716E-02  0.73925
0.79517  9.582E-02  0.73925
0.79665  9.450E-02  0.73925
0.79812  9.320E-02  0.73925
0.79958  9.192E-02  0.73925
0.80103  9.066E-02  0.73925
0.80248  8.941E-02  0.73925
0.80392  8.818E-02  0.73925
0.80535  8.697E-02  0.73925
0.80677  8.578E-02  0.73925
0.80818  8.460E-02  0.73925
0.80958  8.343E-02  0.73925
0.81098  8.229E-02  0.73925
0.81236  8.116E-02  0.73925
0.81374  8.004E-02  0.73925
0.81511  7.894E-02  0.73925
0.81648  7.786E-02  0.73925
0.81783  7.679E-02  0.73925
0.81918  7.574E-02  0.73925
0.82051  7.470E-02  0.73925
0.82184  7.367E-02  0.73925
0.82316  7.266E-02  0.73925
0.82448  7.166E-02  0.73925
0.82578  7.068E-02  0.73925
0.82708  6.970E-02  0.73925
0.82837  6.875E-02  0.73925
0.82965  6.780E-02  0.73925
0.83092  6.687E-02  0.73925
0.83219  6.595E-02  0.73925
0.83345  6.505E-02  0.73925
0.83470  6.415E-02  0.73925
0.83594  6.327E-02  0.73925
0.83717  6.240E-02  0.73925
0.83840  6.155E-02  0.73925
0.83961  6.070E-02  0.73925
0.84082  5.987E-02  0.73925
0.84203  5.904E-02  0.73925
0.84322  5.823E-02  0.73925
0.84441  5.744E-02  0.73925
0.84559  5.665E-02  0.73925
0.84676  5.587E-02  0.73925
0.84792  5.510E-02  0.73925
0.84908  5.435E-02  0.73925
0.85023  5.360E-02  0.73925
0.85137  5.286E-02  0.73925
0.85250  5.214E-02  0.73925
0.85363  5.142E-02  0.73925
0.85474  5.071E-02  0.73925
0.85586  5.002E-02  0.73925
0.85696  4.933E-02  0.73925
0.85805  4.865E-02  0.73925
0.85914  4.799E-02  0.73925
0.86022  4.733E-02  0.73925
0.86130  4.668E-02  0.73925
0.86237  4.604E-02  0.73925
0.86343  4.541E-02  0.73925
0.86448  4.478E-02  0.73925
0.86552  4.417E-02  0.73925
0.86656  4.356E-02  0.73925
0.86759  4.297E-02  0.73925
0.86861  4.238E-02  0.73925
0.86963  4.180E-02  0.73925
0.87064  4.122E-02  0.73925
0.87164  4.066E-02  0.73925
0.87264  4.010E-02  0.73925
0.87363  3.955E-02  0.73925
0.87461  3.901E-02  0.73925
0.87558  3.847E-02  0.73925
0.87655  3.795E-02  0.73925
0.87751  3.742E-02  0.73925
0.87846  3.691E-02  0.73925
0.87941  3.640E-02  0.73925
0.88035  3.590E-02  0.73925
0.88129  3.541E-02  0.73925
0.88221  3.493E-02  0.73925
0.88313  3.445E-02  0.73925
0.88405  3.397E-02  0.73925
0.88496  3.351E-02  0.73925
0.88586  3.305E-02  0.73925
0.88675  3.259E-02  0.73925
0.88764  3.215E-02  0.73925
0.88852  3.170E-02  0.73925
0.88940  3.127E-02  0.73925
0.89026  3.084E-02  0.73925
0.89113  3.042E-02  0.73925
0.89198  3.000E-02  0.73925
0.89283  2.959E-02  0.73925
0.89368  2.918E-02  0.73925
0.89451  2.878E-02  0.73925
0.89534  2.839E-02  0.73925
0.89617  2.800E-02  0.73925
0.89699  2.761E-02  0.73925
0.89780  2.724E-02  0.73925
0.89861  2.686E-02  0.73925
0.89941  2.650E-02  0.73925
0.90020  2.613E-02  0.73925
0.90099  2.577E-02  0.73925
0.90178  2.542E-02  0.73925
0.90255  2.507E-02  0.73925
0.90332  2.473E-02  0.73925
0.90409  2.439E-02  0.73925
0.90485  2.405E-02  0.73925
0.90560  2.372E-02  0.73925
0.90635  2.340E-02  0.73925
0.90709  2.308E-02  0.73925
0.90783  2.276E-02  0.73925
0.90856  2.245E-02  0.73925
0.90929  2.214E-02  0.73925
0.91001  2.184E-02  0.73925
0.91072  2.154E-02  0.73925
0.91143  2.124E-02  0.73925
0.91214  2.095E-02  0.73925
0.91283  2.066E-02  0.73925
0.91353  2.038E-02  0.73925
0.91421  2.010E-02  0.73925
0.91490  1.983E-02  0.73925
0.91557  1.956E-02  0.73925
0.91625  1.929E-02  0.73925
0.91691  1.902E-02  0.73925
0.91757  1.876E-02  0.73925
0.91823  1.850E-02  0.73925
0.91888  1.825E-02  0.73925
0.91953  1.800E-02  0.73925
0.92017  1.775E-02  0.73925
0.92080  1.751E-02  0.73925
0.92143  1.727E-02  0.73925
0.92206  1.703E-02  0.73925
0.92268  1.680E-02  0.73925
0.92330  1.657E-02  0.73925
0.92391  1.634E-02  0.73925
0.92452  1.611E-02  0.73925
0.92512  1.589E-02  0.73925
0.92572  1.568E-02  0.73925
0.92631  1.546E-02  0.73925
0.92690  1.525E-02  0.73925
0.92748  1.504E-02  0.73925
0.92806  1.483E-02  0.73925
0.92863  1.463E-02  0.73925
0.92920  1.443E-02  0.73925
0.92976  1.423E-02  0.73925
0.93032  1.404E-02  0.73925
0.93088  1.385E-02  0.73925
0.93143  1.366E-02  0.73925
0.93198  1.347E-02  0.73925
0.93252  1.328E-02  0.73925
0.93306  1.310E-02  0.73925
0.93359  1.292E-02  0.73925
0.93412  1.275E-02  0.73925
0.93464  1.257E-02  0.73925
0.93517  1.240E-02  0.73925
0.93568  1.223E-02  0.73925
0.93619  1.206E-02  0.73925
0.93670  1.189E-02  0.73925
0.93721  1.173E-02  0.73925
0.93771  1.157E-02  0.73925
0.93820  1.141E-02  0.73925
0.93870  1.125E-02  0.73925
0.93918  1.110E-02  0.73925
0.93967  1.095E-02  0.73925
0.94015  1.080E-02  0.73925
0.94062  1.065E-02  0.73925
0.94110  1.050E-02  0.73925
0.94156  1.036E-02  0.73925
0.94203  1.021E-02  0.73925
0.94249  1.007E-02  0.73925
0.94295  9.936E-03  0.73925
0.94340  9.800E-03  0.73925
0.94385  9.665E-03  0.73925
0.94429  9.533E-03  0.73925
0.94474  9.402E-03  0.73925
0.94518  9.273E-03  0.73925
0.94561  9.146E-03  0.73925
0.94604  9.021E-03  0.73925
0.94647  8.897E-03  0.73925
0.94689  8.775E-03  0.73925
0.94731  8.654E-03  0.73925
0.94773  8.535E-03  0.73925
0.94814  8.418E-03  0.73925
0.94855  8.302E-03  0.73925
0.94896  8.188E-03  0.73925
0.94904  8.166E-03  0.73925
