# Magnus solar model B16-AGSS09met
#
# Reference:  N. Vinyoles, A. M. Serenelli, F. L. Villante, S. Basu, J. Bergström, M. C. Gonzalez-Garcia, M. Maltoni, C. Peña-Garay and N. Song, "A new generation of standard solar models", ApJ 835, 202 (2017), doi:10.3847/1538-4357/835/2/202, arXiv:1611.09867
# Source:     https://web.archive.org/web/20220701141642/https://www.ice.csic.es/personal/aldos/Solar_Data_files/struct_b16_agss09.dat
# Original:   struct_b16_agss09.dat
# Retrieved:  2022-07-01 capture, from http://www.ice.csic.es/personal/aldos/Solar_Data.html (offline since at least 2026; the Internet Archive holds it)
# SHA-256:    bd1add510bfe32f120ab6d858e25a0bbabfae11839bad0ce53d0da5b71ee7d2c (of struct_b16_agss09.dat)
# Terms:      No terms stated on the authors' page; cite Vinyoles et al. (2017).
# Modified:   columns extracted only -- radius [R_sun], rho_g_per_cm3, hydrogen mass fraction X --
#             each value copied from the original as written; nothing recomputed or rounded.
#             Built by tools/build_solar_model_tables.py.
# density_column: rho_g_per_cm3
#
# The original header follows, as the authors wrote it:
#
#   # B16: A new Generation of Standard Solar Models
#   # arxiv:1611.09867
#   #
#   # Structure and detailed composition of the AGSS09met model
#   # Mass, radius and luminosity are normalized
#   # T, rho, P in cgs
#   # Abundances in mass fraction
#   #
#   #  Mass     Radius     Temp      Rho       Pres       Lumi      H1       He4      He3       C12       C13       N14        N15      O16       O17       O18        Ne        Na       Mg         Al        Si         P       S         Cl        Ar        K         Ca        Sc         Ti        V         Cr        Mn        Fe        Co        Ni
#
# r_over_r_sun  rho_g_per_cm3  x_hydrogen
0.29300  1.316e+01  0.72202
0.29350  1.308e+01  0.72207
0.29400  1.301e+01  0.72212
0.29450  1.294e+01  0.72218
0.29500  1.287e+01  0.72223
0.29550  1.279e+01  0.72228
0.29600  1.272e+01  0.72233
0.29650  1.265e+01  0.72238
0.29700  1.258e+01  0.72243
0.29750  1.251e+01  0.72248
0.29800  1.244e+01  0.72253
0.29850  1.237e+01  0.72258
0.29900  1.230e+01  0.72263
0.29950  1.223e+01  0.72268
0.30000  1.216e+01  0.72273
0.30050  1.210e+01  0.72278
0.30100  1.203e+01  0.72283
0.30150  1.196e+01  0.72287
0.30200  1.189e+01  0.72292
0.30250  1.183e+01  0.72297
0.30300  1.176e+01  0.72302
0.30350  1.170e+01  0.72306
0.30400  1.163e+01  0.72311
0.30450  1.157e+01  0.72315
0.30500  1.150e+01  0.72320
0.30550  1.144e+01  0.72324
0.30600  1.137e+01  0.72329
0.30650  1.131e+01  0.72333
0.30700  1.124e+01  0.72338
0.30750  1.118e+01  0.72342
0.30800  1.112e+01  0.72346
0.30850  1.106e+01  0.72351
0.30900  1.099e+01  0.72355
0.30950  1.093e+01  0.72360
0.31000  1.087e+01  0.72364
0.31050  1.081e+01  0.72368
0.31100  1.075e+01  0.72372
0.31150  1.069e+01  0.72376
0.31200  1.063e+01  0.72381
0.31250  1.057e+01  0.72385
0.31300  1.051e+01  0.72389
0.31350  1.045e+01  0.72393
0.31400  1.039e+01  0.72397
0.31450  1.033e+01  0.72401
0.31500  1.027e+01  0.72405
0.31550  1.022e+01  0.72408
0.31600  1.016e+01  0.72412
0.31650  1.010e+01  0.72416
0.31700  1.005e+01  0.72420
0.31750  9.989e+00  0.72424
0.31800  9.933e+00  0.72427
0.31850  9.877e+00  0.72431
0.31900  9.821e+00  0.72434
0.31950  9.766e+00  0.72438
0.32000  9.711e+00  0.72441
0.32050  9.656e+00  0.72445
0.32100  9.601e+00  0.72448
0.32150  9.547e+00  0.72452
0.32200  9.494e+00  0.72455
0.32250  9.440e+00  0.72459
0.32300  9.387e+00  0.72462
0.32350  9.334e+00  0.72466
0.32400  9.281e+00  0.72469
0.32450  9.229e+00  0.72473
0.32500  9.177e+00  0.72476
0.32550  9.125e+00  0.72479
0.32600  9.074e+00  0.72483
0.32650  9.022e+00  0.72486
0.32700  8.971e+00  0.72489
0.32750  8.921e+00  0.72492
0.32800  8.870e+00  0.72496
0.32850  8.820e+00  0.72499
0.32900  8.771e+00  0.72502
0.32950  8.721e+00  0.72505
0.33000  8.672e+00  0.72508
0.33050  8.623e+00  0.72511
0.33100  8.574e+00  0.72514
0.33150  8.526e+00  0.72517
0.33200  8.478e+00  0.72520
0.33250  8.430e+00  0.72523
0.33300  8.382e+00  0.72526
0.33350  8.335e+00  0.72529
0.33400  8.288e+00  0.72532
0.33450  8.241e+00  0.72535
0.33500  8.194e+00  0.72538
0.33550  8.148e+00  0.72541
0.33600  8.102e+00  0.72544
0.33650  8.056e+00  0.72547
0.33700  8.011e+00  0.72550
0.33750  7.966e+00  0.72553
0.33800  7.921e+00  0.72556
0.33850  7.876e+00  0.72558
0.33900  7.831e+00  0.72561
0.33950  7.787e+00  0.72563
0.34000  7.743e+00  0.72566
0.34050  7.700e+00  0.72569
0.34100  7.656e+00  0.72571
0.34150  7.613e+00  0.72574
0.34200  7.570e+00  0.72576
0.34250  7.527e+00  0.72579
0.34300  7.485e+00  0.72582
0.34350  7.442e+00  0.72584
0.34400  7.400e+00  0.72587
0.34450  7.359e+00  0.72590
0.34500  7.317e+00  0.72592
0.34550  7.276e+00  0.72595
0.34600  7.235e+00  0.72597
0.34650  7.194e+00  0.72600
0.34700  7.153e+00  0.72602
0.34750  7.113e+00  0.72605
0.34800  7.073e+00  0.72607
0.34850  7.033e+00  0.72610
0.34900  6.993e+00  0.72612
0.34950  6.954e+00  0.72615
0.35000  6.914e+00  0.72617
0.35050  6.875e+00  0.72619
0.35100  6.837e+00  0.72622
0.35150  6.798e+00  0.72624
0.35200  6.760e+00  0.72626
0.35250  6.721e+00  0.72629
0.35300  6.684e+00  0.72631
0.35350  6.646e+00  0.72633
0.35400  6.608e+00  0.72636
0.35450  6.571e+00  0.72638
0.35500  6.534e+00  0.72640
0.35550  6.497e+00  0.72642
0.35600  6.461e+00  0.72645
0.35650  6.424e+00  0.72647
0.35700  6.388e+00  0.72649
0.35750  6.352e+00  0.72651
0.35800  6.316e+00  0.72654
0.35850  6.281e+00  0.72656
0.35900  6.245e+00  0.72658
0.35950  6.210e+00  0.72660
0.36000  6.175e+00  0.72662
0.36050  6.140e+00  0.72665
0.36100  6.106e+00  0.72667
0.36150  6.071e+00  0.72669
0.36200  6.037e+00  0.72671
0.36250  6.003e+00  0.72673
0.36300  5.969e+00  0.72675
0.36350  5.936e+00  0.72677
0.36400  5.902e+00  0.72679
0.36450  5.869e+00  0.72681
0.36500  5.836e+00  0.72683
0.36550  5.803e+00  0.72684
0.36600  5.771e+00  0.72686
0.36650  5.738e+00  0.72689
0.36700  5.706e+00  0.72691
0.36750  5.674e+00  0.72693
0.36800  5.642e+00  0.72695
0.36850  5.610e+00  0.72697
0.36900  5.579e+00  0.72699
0.36950  5.547e+00  0.72701
0.37000  5.516e+00  0.72703
0.37050  5.485e+00  0.72705
0.37100  5.454e+00  0.72707
0.37150  5.424e+00  0.72708
0.37200  5.393e+00  0.72710
0.37250  5.363e+00  0.72712
0.37300  5.333e+00  0.72714
0.37350  5.303e+00  0.72716
0.37400  5.273e+00  0.72718
0.37450  5.244e+00  0.72720
0.37500  5.214e+00  0.72722
0.37550  5.185e+00  0.72724
0.37600  5.156e+00  0.72726
0.37650  5.127e+00  0.72728
0.37700  5.098e+00  0.72730
0.37750  5.070e+00  0.72731
0.37800  5.041e+00  0.72733
0.37850  5.013e+00  0.72735
0.37900  4.985e+00  0.72737
0.37950  4.957e+00  0.72739
0.38000  4.930e+00  0.72740
0.38050  4.902e+00  0.72742
0.38100  4.875e+00  0.72744
0.38150  4.847e+00  0.72745
0.38200  4.820e+00  0.72747
0.38250  4.793e+00  0.72749
0.38300  4.766e+00  0.72751
0.38350  4.740e+00  0.72752
0.38400  4.713e+00  0.72754
0.38450  4.687e+00  0.72756
0.38500  4.661e+00  0.72758
0.38550  4.635e+00  0.72759
0.38600  4.609e+00  0.72761
0.38650  4.583e+00  0.72763
0.38700  4.558e+00  0.72765
0.38750  4.532e+00  0.72766
0.38800  4.507e+00  0.72768
0.38850  4.482e+00  0.72770
0.38900  4.457e+00  0.72771
0.38950  4.432e+00  0.72773
0.39000  4.407e+00  0.72775
0.39050  4.383e+00  0.72776
0.39100  4.358e+00  0.72778
0.39150  4.334e+00  0.72780
0.39200  4.310e+00  0.72781
0.39250  4.286e+00  0.72783
0.39300  4.262e+00  0.72785
0.39350  4.238e+00  0.72786
0.39400  4.215e+00  0.72788
0.39450  4.191e+00  0.72790
0.39500  4.168e+00  0.72791
0.39550  4.145e+00  0.72793
0.39600  4.122e+00  0.72795
0.39650  4.099e+00  0.72796
0.39700  4.076e+00  0.72798
0.39750  4.053e+00  0.72800
0.39800  4.031e+00  0.72801
0.39850  4.009e+00  0.72803
0.39900  3.986e+00  0.72804
0.39950  3.964e+00  0.72806
0.40000  3.942e+00  0.72808
0.40050  3.920e+00  0.72809
0.40100  3.899e+00  0.72811
0.40150  3.877e+00  0.72812
0.40200  3.856e+00  0.72814
0.40250  3.834e+00  0.72815
0.40300  3.813e+00  0.72817
0.40350  3.792e+00  0.72818
0.40400  3.771e+00  0.72820
0.40450  3.750e+00  0.72822
0.40500  3.729e+00  0.72823
0.40550  3.709e+00  0.72825
0.40600  3.688e+00  0.72826
0.40650  3.668e+00  0.72828
0.40700  3.648e+00  0.72829
0.40750  3.628e+00  0.72831
0.40800  3.607e+00  0.72832
0.40850  3.588e+00  0.72834
0.40900  3.568e+00  0.72835
0.40950  3.548e+00  0.72837
0.41000  3.529e+00  0.72838
0.41050  3.509e+00  0.72840
0.41100  3.490e+00  0.72841
0.41150  3.471e+00  0.72843
0.41200  3.451e+00  0.72844
0.41250  3.432e+00  0.72846
0.41300  3.413e+00  0.72847
0.41350  3.395e+00  0.72849
0.41400  3.376e+00  0.72850
0.41450  3.357e+00  0.72852
0.41500  3.339e+00  0.72853
0.41550  3.321e+00  0.72855
0.41600  3.302e+00  0.72856
0.41650  3.284e+00  0.72858
0.41700  3.266e+00  0.72859
0.41750  3.248e+00  0.72861
0.41800  3.230e+00  0.72862
0.41850  3.213e+00  0.72864
0.41900  3.195e+00  0.72865
0.41950  3.178e+00  0.72866
0.42000  3.160e+00  0.72868
0.42050  3.143e+00  0.72869
0.42100  3.126e+00  0.72871
0.42150  3.109e+00  0.72872
0.42200  3.092e+00  0.72873
0.42250  3.075e+00  0.72875
0.42300  3.058e+00  0.72876
0.42350  3.041e+00  0.72877
0.42400  3.024e+00  0.72879
0.42450  3.008e+00  0.72880
0.42500  2.991e+00  0.72882
0.42550  2.975e+00  0.72883
0.42600  2.959e+00  0.72885
0.42650  2.943e+00  0.72886
0.42700  2.927e+00  0.72887
0.42750  2.911e+00  0.72889
0.42800  2.895e+00  0.72890
0.42850  2.879e+00  0.72892
0.42900  2.863e+00  0.72893
0.42950  2.848e+00  0.72895
0.43000  2.832e+00  0.72896
0.43050  2.817e+00  0.72897
0.43100  2.802e+00  0.72899
0.43150  2.786e+00  0.72900
0.43200  2.771e+00  0.72901
0.43250  2.756e+00  0.72902
0.43300  2.741e+00  0.72904
0.43350  2.726e+00  0.72905
0.43400  2.711e+00  0.72906
0.43450  2.697e+00  0.72908
0.43500  2.682e+00  0.72909
0.43550  2.668e+00  0.72910
0.43600  2.653e+00  0.72912
0.43650  2.639e+00  0.72913
0.43700  2.624e+00  0.72914
0.43750  2.610e+00  0.72915
0.43800  2.596e+00  0.72917
0.43850  2.582e+00  0.72918
0.43900  2.568e+00  0.72919
0.43950  2.554e+00  0.72921
0.44000  2.540e+00  0.72922
0.44050  2.527e+00  0.72923
0.44100  2.513e+00  0.72925
0.44150  2.499e+00  0.72926
0.44200  2.486e+00  0.72927
0.44250  2.472e+00  0.72929
0.44300  2.459e+00  0.72930
0.44350  2.446e+00  0.72931
0.44400  2.433e+00  0.72933
0.44450  2.420e+00  0.72934
0.44500  2.406e+00  0.72935
0.44550  2.394e+00  0.72937
0.44600  2.381e+00  0.72938
0.44650  2.368e+00  0.72939
0.44700  2.355e+00  0.72941
0.44750  2.342e+00  0.72942
0.44800  2.330e+00  0.72943
0.44850  2.317e+00  0.72945
0.44900  2.305e+00  0.72946
0.44950  2.292e+00  0.72947
0.45000  2.280e+00  0.72949
0.45050  2.268e+00  0.72950
0.45100  2.256e+00  0.72951
0.45150  2.244e+00  0.72953
0.45200  2.232e+00  0.72954
0.45250  2.220e+00  0.72955
0.45300  2.208e+00  0.72956
0.45350  2.196e+00  0.72958
0.45400  2.184e+00  0.72959
0.45450  2.173e+00  0.72960
0.45500  2.161e+00  0.72961
0.45550  2.149e+00  0.72963
0.45600  2.138e+00  0.72964
0.45650  2.126e+00  0.72965
0.45700  2.115e+00  0.72966
0.45750  2.104e+00  0.72968
0.45800  2.093e+00  0.72969
0.45850  2.081e+00  0.72970
0.45900  2.070e+00  0.72971
0.45950  2.059e+00  0.72973
0.46000  2.048e+00  0.72974
0.46050  2.037e+00  0.72975
0.46100  2.027e+00  0.72976
0.46150  2.016e+00  0.72977
0.46200  2.005e+00  0.72979
0.46250  1.994e+00  0.72980
0.46300  1.984e+00  0.72981
0.46350  1.973e+00  0.72982
0.46400  1.963e+00  0.72984
0.46450  1.952e+00  0.72985
0.46500  1.942e+00  0.72986
0.46550  1.932e+00  0.72987
0.46600  1.921e+00  0.72989
0.46650  1.911e+00  0.72990
0.46700  1.901e+00  0.72991
0.46750  1.891e+00  0.72993
0.46800  1.881e+00  0.72994
0.46850  1.871e+00  0.72995
0.46900  1.861e+00  0.72997
0.46950  1.851e+00  0.72998
0.47000  1.842e+00  0.72999
0.47050  1.832e+00  0.73000
0.47100  1.822e+00  0.73002
0.47150  1.813e+00  0.73003
0.47200  1.803e+00  0.73004
0.47250  1.793e+00  0.73005
0.47300  1.784e+00  0.73007
0.47350  1.775e+00  0.73008
0.47400  1.765e+00  0.73009
0.47450  1.756e+00  0.73011
0.47500  1.747e+00  0.73012
0.47550  1.737e+00  0.73013
0.47600  1.728e+00  0.73014
0.47650  1.719e+00  0.73015
0.47700  1.710e+00  0.73017
0.47750  1.701e+00  0.73018
0.47800  1.692e+00  0.73019
0.47850  1.683e+00  0.73020
0.47900  1.675e+00  0.73021
0.47950  1.666e+00  0.73023
0.48000  1.657e+00  0.73024
0.48050  1.648e+00  0.73025
0.48100  1.640e+00  0.73026
0.48150  1.631e+00  0.73027
0.48200  1.623e+00  0.73029
0.48250  1.614e+00  0.73030
0.48300  1.606e+00  0.73031
0.48350  1.597e+00  0.73032
0.48400  1.589e+00  0.73034
0.48450  1.581e+00  0.73035
0.48500  1.572e+00  0.73036
0.48550  1.564e+00  0.73037
0.48600  1.556e+00  0.73038
0.48650  1.548e+00  0.73039
0.48700  1.540e+00  0.73041
0.48750  1.532e+00  0.73042
0.48800  1.524e+00  0.73043
0.48850  1.516e+00  0.73044
0.48900  1.508e+00  0.73045
0.48950  1.500e+00  0.73046
0.49000  1.492e+00  0.73048
0.49050  1.485e+00  0.73049
0.49100  1.477e+00  0.73050
0.49150  1.469e+00  0.73052
0.49200  1.462e+00  0.73053
0.49250  1.454e+00  0.73054
0.49300  1.446e+00  0.73055
0.49350  1.439e+00  0.73056
0.49400  1.432e+00  0.73058
0.49450  1.424e+00  0.73059
0.49500  1.417e+00  0.73060
0.49550  1.409e+00  0.73061
0.49600  1.402e+00  0.73062
0.49650  1.395e+00  0.73063
0.49700  1.388e+00  0.73064
0.49750  1.380e+00  0.73066
0.49800  1.373e+00  0.73067
0.49850  1.366e+00  0.73068
0.49900  1.359e+00  0.73069
0.49950  1.352e+00  0.73070
0.50000  1.345e+00  0.73072
0.50050  1.338e+00  0.73073
0.50100  1.331e+00  0.73074
0.50150  1.325e+00  0.73075
0.50200  1.318e+00  0.73077
0.50250  1.311e+00  0.73078
0.50300  1.304e+00  0.73079
0.50350  1.297e+00  0.73080
0.50400  1.291e+00  0.73082
0.50450  1.284e+00  0.73083
0.50500  1.278e+00  0.73084
0.50550  1.271e+00  0.73085
0.50600  1.265e+00  0.73087
0.50650  1.258e+00  0.73088
0.50700  1.252e+00  0.73089
0.50750  1.245e+00  0.73090
0.50800  1.239e+00  0.73092
0.50850  1.232e+00  0.73093
0.50900  1.226e+00  0.73094
0.50950  1.220e+00  0.73095
0.51000  1.214e+00  0.73096
0.51050  1.207e+00  0.73098
0.51100  1.201e+00  0.73099
0.51150  1.195e+00  0.73100
0.51200  1.189e+00  0.73101
0.51250  1.183e+00  0.73102
0.51300  1.177e+00  0.73103
0.51350  1.171e+00  0.73105
0.51400  1.165e+00  0.73106
0.51450  1.159e+00  0.73107
0.51500  1.153e+00  0.73108
0.51550  1.147e+00  0.73110
0.51600  1.141e+00  0.73111
0.51650  1.136e+00  0.73112
0.51700  1.130e+00  0.73113
0.51750  1.124e+00  0.73115
0.51800  1.118e+00  0.73116
0.51850  1.113e+00  0.73117
0.51900  1.107e+00  0.73118
0.51950  1.101e+00  0.73120
0.52000  1.096e+00  0.73121
0.52050  1.090e+00  0.73122
0.52100  1.085e+00  0.73123
0.52150  1.079e+00  0.73124
0.52200  1.074e+00  0.73126
0.52250  1.068e+00  0.73127
0.52300  1.063e+00  0.73128
0.52350  1.058e+00  0.73129
0.52400  1.052e+00  0.73130
0.52450  1.047e+00  0.73132
0.52500  1.042e+00  0.73133
0.52550  1.036e+00  0.73134
0.52600  1.031e+00  0.73135
0.52650  1.026e+00  0.73137
0.52700  1.021e+00  0.73138
0.52750  1.016e+00  0.73139
0.52800  1.011e+00  0.73140
0.52850  1.006e+00  0.73142
0.52900  1.000e+00  0.73143
0.52950  9.955e-01  0.73144
0.53000  9.905e-01  0.73145
0.53050  9.855e-01  0.73146
0.53100  9.806e-01  0.73148
0.53150  9.756e-01  0.73149
0.53200  9.707e-01  0.73150
0.53250  9.659e-01  0.73151
0.53300  9.610e-01  0.73152
0.53350  9.562e-01  0.73154
0.53400  9.514e-01  0.73155
0.53450  9.467e-01  0.73156
0.53500  9.419e-01  0.73157
0.53550  9.372e-01  0.73158
0.53600  9.326e-01  0.73160
0.53650  9.279e-01  0.73161
0.53700  9.233e-01  0.73162
0.53750  9.187e-01  0.73163
0.53800  9.141e-01  0.73164
0.53850  9.095e-01  0.73165
0.53900  9.050e-01  0.73167
0.53950  9.005e-01  0.73168
0.54000  8.960e-01  0.73169
0.54050  8.915e-01  0.73170
0.54100  8.871e-01  0.73172
0.54150  8.827e-01  0.73173
0.54200  8.783e-01  0.73174
0.54250  8.739e-01  0.73175
0.54300  8.696e-01  0.73177
0.54350  8.653e-01  0.73178
0.54400  8.610e-01  0.73179
0.54450  8.567e-01  0.73180
0.54500  8.524e-01  0.73181
0.54550  8.482e-01  0.73183
0.54600  8.440e-01  0.73184
0.54650  8.398e-01  0.73185
0.54700  8.357e-01  0.73186
0.54750  8.316e-01  0.73187
0.54800  8.274e-01  0.73189
0.54850  8.234e-01  0.73190
0.54900  8.193e-01  0.73191
0.54950  8.152e-01  0.73192
0.55000  8.112e-01  0.73193
0.55050  8.072e-01  0.73194
0.55100  8.032e-01  0.73196
0.55150  7.993e-01  0.73197
0.55200  7.953e-01  0.73198
0.55250  7.914e-01  0.73199
0.55300  7.875e-01  0.73200
0.55350  7.836e-01  0.73202
0.55400  7.798e-01  0.73203
0.55450  7.759e-01  0.73204
0.55500  7.721e-01  0.73205
0.55550  7.683e-01  0.73206
0.55600  7.646e-01  0.73208
0.55650  7.608e-01  0.73209
0.55700  7.571e-01  0.73210
0.55750  7.534e-01  0.73211
0.55800  7.497e-01  0.73212
0.55850  7.460e-01  0.73214
0.55900  7.423e-01  0.73215
0.55950  7.387e-01  0.73216
0.56000  7.351e-01  0.73217
0.56050  7.315e-01  0.73218
0.56100  7.279e-01  0.73220
0.56150  7.244e-01  0.73221
0.56200  7.208e-01  0.73222
0.56250  7.173e-01  0.73223
0.56300  7.138e-01  0.73224
0.56350  7.103e-01  0.73225
0.56400  7.069e-01  0.73227
0.56450  7.034e-01  0.73228
0.56500  7.000e-01  0.73229
0.56550  6.966e-01  0.73230
0.56600  6.932e-01  0.73231
0.56650  6.898e-01  0.73232
0.56700  6.865e-01  0.73234
0.56750  6.831e-01  0.73235
0.56800  6.798e-01  0.73236
0.56850  6.765e-01  0.73237
0.56900  6.732e-01  0.73238
0.56950  6.700e-01  0.73240
0.57000  6.667e-01  0.73241
0.57050  6.635e-01  0.73242
0.57100  6.603e-01  0.73243
0.57150  6.571e-01  0.73244
0.57200  6.539e-01  0.73245
0.57250  6.507e-01  0.73247
0.57300  6.476e-01  0.73248
0.57350  6.445e-01  0.73249
0.57400  6.413e-01  0.73250
0.57450  6.382e-01  0.73251
0.57500  6.352e-01  0.73252
0.57550  6.321e-01  0.73253
0.57600  6.291e-01  0.73255
0.57650  6.260e-01  0.73256
0.57700  6.230e-01  0.73257
0.57750  6.200e-01  0.73258
0.57800  6.170e-01  0.73259
0.57850  6.141e-01  0.73260
0.57900  6.111e-01  0.73261
0.57950  6.082e-01  0.73262
0.58000  6.052e-01  0.73264
0.58050  6.023e-01  0.73265
0.58100  5.994e-01  0.73266
0.58150  5.966e-01  0.73267
0.58200  5.937e-01  0.73268
0.58250  5.908e-01  0.73269
0.58300  5.880e-01  0.73270
0.58350  5.852e-01  0.73272
0.58400  5.824e-01  0.73273
0.58450  5.796e-01  0.73274
0.58500  5.768e-01  0.73275
0.58550  5.741e-01  0.73276
0.58600  5.713e-01  0.73277
0.58650  5.686e-01  0.73278
0.58700  5.659e-01  0.73279
0.58750  5.632e-01  0.73280
0.58800  5.605e-01  0.73281
0.58850  5.578e-01  0.73282
0.58900  5.552e-01  0.73284
0.58950  5.525e-01  0.73285
0.59000  5.499e-01  0.73286
0.59050  5.473e-01  0.73287
0.59100  5.447e-01  0.73288
0.59150  5.421e-01  0.73289
0.59200  5.395e-01  0.73290
0.59250  5.369e-01  0.73291
0.59300  5.344e-01  0.73292
0.59350  5.318e-01  0.73293
0.59400  5.293e-01  0.73294
0.59450  5.268e-01  0.73295
0.59500  5.243e-01  0.73296
0.59550  5.218e-01  0.73297
0.59600  5.193e-01  0.73298
0.59650  5.169e-01  0.73299
0.59700  5.144e-01  0.73300
0.59750  5.120e-01  0.73301
0.59800  5.096e-01  0.73302
0.59850  5.072e-01  0.73303
0.59900  5.048e-01  0.73304
0.59950  5.024e-01  0.73305
0.60000  5.000e-01  0.73306
0.60050  4.977e-01  0.73307
0.60100  4.953e-01  0.73308
0.60150  4.930e-01  0.73309
0.60200  4.907e-01  0.73310
0.60250  4.884e-01  0.73311
0.60300  4.861e-01  0.73312
0.60350  4.838e-01  0.73313
0.60400  4.815e-01  0.73314
0.60450  4.792e-01  0.73315
0.60500  4.770e-01  0.73316
0.60550  4.747e-01  0.73316
0.60600  4.725e-01  0.73317
0.60650  4.703e-01  0.73318
0.60700  4.681e-01  0.73319
0.60750  4.659e-01  0.73320
0.60800  4.637e-01  0.73321
0.60850  4.615e-01  0.73322
0.60900  4.594e-01  0.73323
0.60950  4.572e-01  0.73324
0.61000  4.551e-01  0.73324
0.61050  4.530e-01  0.73325
0.61100  4.509e-01  0.73326
0.61150  4.487e-01  0.73327
0.61200  4.466e-01  0.73328
0.61250  4.446e-01  0.73328
0.61300  4.425e-01  0.73329
0.61350  4.404e-01  0.73330
0.61400  4.384e-01  0.73331
0.61450  4.363e-01  0.73332
0.61500  4.343e-01  0.73332
0.61550  4.323e-01  0.73333
0.61600  4.303e-01  0.73334
0.61650  4.283e-01  0.73335
0.61700  4.263e-01  0.73335
0.61750  4.243e-01  0.73336
0.61800  4.223e-01  0.73337
0.61850  4.204e-01  0.73338
0.61900  4.184e-01  0.73338
0.61950  4.165e-01  0.73339
0.62000  4.146e-01  0.73340
0.62050  4.126e-01  0.73340
0.62100  4.107e-01  0.73341
0.62150  4.088e-01  0.73342
0.62200  4.069e-01  0.73342
0.62250  4.051e-01  0.73343
0.62300  4.032e-01  0.73344
0.62350  4.013e-01  0.73344
0.62400  3.995e-01  0.73345
0.62450  3.976e-01  0.73346
0.62500  3.958e-01  0.73346
0.62550  3.940e-01  0.73347
0.62600  3.922e-01  0.73347
0.62650  3.904e-01  0.73348
0.62700  3.886e-01  0.73349
0.62750  3.868e-01  0.73349
0.62800  3.850e-01  0.73350
0.62850  3.832e-01  0.73350
0.62900  3.815e-01  0.73351
0.62950  3.797e-01  0.73351
0.63000  3.780e-01  0.73352
0.63050  3.762e-01  0.73353
0.63100  3.745e-01  0.73353
0.63150  3.728e-01  0.73354
0.63200  3.711e-01  0.73354
0.63250  3.694e-01  0.73355
0.63300  3.677e-01  0.73356
0.63350  3.660e-01  0.73356
0.63400  3.643e-01  0.73357
0.63450  3.627e-01  0.73358
0.63500  3.610e-01  0.73358
0.63550  3.594e-01  0.73359
0.63600  3.577e-01  0.73359
0.63650  3.561e-01  0.73360
0.63700  3.545e-01  0.73361
0.63750  3.529e-01  0.73361
0.63800  3.513e-01  0.73362
0.63850  3.497e-01  0.73363
0.63900  3.481e-01  0.73363
0.63950  3.465e-01  0.73364
0.64000  3.449e-01  0.73365
0.64050  3.434e-01  0.73365
0.64100  3.418e-01  0.73366
0.64150  3.402e-01  0.73367
0.64200  3.387e-01  0.73368
0.64250  3.372e-01  0.73369
0.64300  3.356e-01  0.73370
0.64350  3.341e-01  0.73371
0.64400  3.326e-01  0.73372
0.64450  3.311e-01  0.73373
0.64500  3.296e-01  0.73374
0.64550  3.281e-01  0.73375
0.64600  3.266e-01  0.73376
0.64650  3.252e-01  0.73377
0.64700  3.237e-01  0.73378
0.64750  3.222e-01  0.73379
0.64800  3.208e-01  0.73381
0.64850  3.193e-01  0.73382
0.64900  3.179e-01  0.73384
0.64950  3.165e-01  0.73385
0.65000  3.150e-01  0.73387
0.65050  3.136e-01  0.73388
0.65100  3.122e-01  0.73390
0.65150  3.108e-01  0.73392
0.65200  3.094e-01  0.73394
0.65250  3.080e-01  0.73396
0.65300  3.066e-01  0.73398
0.65350  3.053e-01  0.73400
0.65400  3.039e-01  0.73402
0.65450  3.025e-01  0.73404
0.65500  3.012e-01  0.73407
0.65550  2.998e-01  0.73409
0.65600  2.985e-01  0.73412
0.65650  2.971e-01  0.73415
0.65700  2.958e-01  0.73417
0.65750  2.945e-01  0.73420
0.65800  2.932e-01  0.73423
0.65850  2.919e-01  0.73427
0.65900  2.906e-01  0.73430
0.65950  2.893e-01  0.73434
0.66000  2.880e-01  0.73437
0.66050  2.867e-01  0.73441
0.66100  2.854e-01  0.73445
0.66150  2.841e-01  0.73449
0.66200  2.829e-01  0.73453
0.66250  2.816e-01  0.73457
0.66300  2.804e-01  0.73462
0.66350  2.791e-01  0.73467
0.66400  2.779e-01  0.73471
0.66450  2.766e-01  0.73477
0.66500  2.754e-01  0.73482
0.66550  2.742e-01  0.73487
0.66600  2.730e-01  0.73493
0.66650  2.718e-01  0.73499
0.66700  2.706e-01  0.73505
0.66750  2.694e-01  0.73511
0.66800  2.682e-01  0.73517
0.66850  2.670e-01  0.73524
0.66900  2.658e-01  0.73531
0.66950  2.646e-01  0.73538
0.67000  2.635e-01  0.73545
0.67050  2.623e-01  0.73552
0.67100  2.611e-01  0.73560
0.67150  2.600e-01  0.73568
0.67200  2.588e-01  0.73577
0.67250  2.577e-01  0.73585
0.67300  2.565e-01  0.73594
0.67350  2.554e-01  0.73603
0.67400  2.543e-01  0.73612
0.67450  2.532e-01  0.73621
0.67500  2.521e-01  0.73631
0.67550  2.509e-01  0.73641
0.67600  2.498e-01  0.73651
0.67650  2.487e-01  0.73662
0.67700  2.476e-01  0.73673
0.67750  2.466e-01  0.73684
0.67800  2.455e-01  0.73695
0.67850  2.444e-01  0.73706
0.67900  2.433e-01  0.73718
0.67950  2.423e-01  0.73730
0.68000  2.412e-01  0.73742
